"","RC_ID","RC_Name","Region","Country","AverageIMD","IMDRegional","diff_IMDRegional","r_IMDRegional","IMDNational","diff_IMDNational","r_IMDNational"
"312","RC_EW_2146","Westbourne Grove; Bayswater; Westminster (London; England)","London","England",20.6665294117647,21.4984244053775,-0.83189499361275,"LESS DEPRIVED",21.6693926135672,-1.00286320180246,"LESS DEPRIVED"
"313","RC_EW_215","Cromer; North Norfolk (East of England; England)","East of England","England",23.2404545454545,17.3482761483121,5.89217839714243,"MORE DEPRIVED",21.6693926135672,1.57106193188738,"MORE DEPRIVED"
"314","RC_EW_2151","Earls Court Road; Earl's Court; Kensington and Chelsea (London; England)","London","England",19.7451666666667,21.4984244053775,-1.75325773871079,"LESS DEPRIVED",21.6693926135672,-1.9242259469005,"LESS DEPRIVED"
"315","RC_EW_2154","Kings Road; Chelsea; Kensington and Chelsea (London; England) - 1","London","England",18.0512307692308,21.4984244053775,-3.44719363614669,"LESS DEPRIVED",21.6693926135672,-3.6181618443364,"LESS DEPRIVED"
"316","RC_EW_2157","Old Brompton Road; Brompton; Kensington and Chelsea (London; England)","London","England",13.8146153846154,21.4984244053775,-7.68380902076207,"LESS DEPRIVED",21.6693926135672,-7.85477722895178,"LESS DEPRIVED"
"317","RC_EW_216","Station Road; Sheringham; North Norfolk (East of England; England)","East of England","England",15.649,17.3482761483121,-1.69927614831212,"LESS DEPRIVED",21.6693926135672,-6.02039261356716,"LESS DEPRIVED"
"318","RC_EW_2179","Garratt Lane; Earlsfield; Wandsworth (London; England)","London","England",11.9723636363636,21.4984244053775,-9.52606076901382,"LESS DEPRIVED",21.6693926135672,-9.69702897720353,"LESS DEPRIVED"
"319","RC_EW_2183","Tandem Centre; Merton (London; England)","London","England",16.0393382352941,21.4984244053775,-5.45908617008334,"LESS DEPRIVED",21.6693926135672,-5.63005437827305,"LESS DEPRIVED"
"320","RC_EW_2185","Merton High Street; South Wimbledon; Merton (London; England)","London","England",11.0958181818182,21.4984244053775,-10.4026062235593,"LESS DEPRIVED",21.6693926135672,-10.573574431749,"LESS DEPRIVED"
"321","RC_EW_2188","Tooting; London (London; England)","London","England",17.2844594594595,21.4984244053775,-4.213964945918,"LESS DEPRIVED",21.6693926135672,-4.38493315410771,"LESS DEPRIVED"
"322","RC_EW_2189","High Street; Wimbledon Common; Merton (London; England)","London","England",5.97936363636364,21.4984244053775,-15.5190607690138,"LESS DEPRIVED",21.6693926135672,-15.6900289772035,"LESS DEPRIVED"
"323","RC_EW_219","Holt; North Norfolk (East of England; England)","East of England","England",16.1565,17.3482761483121,-1.19177614831212,"LESS DEPRIVED",21.6693926135672,-5.51289261356716,"LESS DEPRIVED"
"324","RC_EW_2192","Wimbledon; Merton (London; England)","London","England",8.47807142857143,21.4984244053775,-13.020352976806,"LESS DEPRIVED",21.6693926135672,-13.1913211849957,"LESS DEPRIVED"
"325","RC_EW_2199","South Ealing Road; Ealing; Ealing (London; England)","London","England",18.03625,21.4984244053775,-3.46217440537746,"LESS DEPRIVED",21.6693926135672,-3.63314261356717,"LESS DEPRIVED"
"326","RC_EW_22","Bude; Cornwall (South West; England)","South West","England",21.844,18.2526558975922,3.5913441024078,"MORE DEPRIVED",21.6693926135672,0.174607386432836,"MORE DEPRIVED"
"327","RC_EW_2201","Northfield Avenue; West Ealing; Ealing (London; England)","London","England",14.2565555555556,21.4984244053775,-7.2418688498219,"LESS DEPRIVED",21.6693926135672,-7.41283705801161,"LESS DEPRIVED"
"328","RC_EW_2204","Ealing; Ealing (London; England)","London","England",20.3547536231884,21.4984244053775,-1.14367078218905,"LESS DEPRIVED",21.6693926135672,-1.31463899037876,"LESS DEPRIVED"
"329","RC_EW_2206","Kew Gardens Underground Shopping Area; Richmond upon Thames (London; England)","London","England",13.7927798165138,21.4984244053775,-7.7056445888637,"LESS DEPRIVED",21.6693926135672,-7.8766127970534,"LESS DEPRIVED"
"330","RC_EW_2212","Uxbridge Road; Hanwell; Ealing (London; England)","London","England",13.8453846153846,21.4984244053775,-7.65303978999284,"LESS DEPRIVED",21.6693926135672,-7.82400799818255,"LESS DEPRIVED"
"331","RC_EW_2217","High Street; Acton; Ealing (London; England)","London","England",23.9897222222222,21.4984244053775,2.49129781684477,"MORE DEPRIVED",21.6693926135672,2.32032960865506,"MORE DEPRIVED"
"332","RC_EW_2223","Felixstowe; East Suffolk (East of England; England)","East of England","England",19.4001764705882,17.3482761483121,2.05190032227611,"MORE DEPRIVED",21.6693926135672,-2.26921614297893,"LESS DEPRIVED"
"333","RC_EW_2228","Freeport Braintree; Braintree (East of England; England)","East of England","England",14.0831505376344,17.3482761483121,-3.26512561067771,"LESS DEPRIVED",21.6693926135672,-7.58624207593276,"LESS DEPRIVED"
"334","RC_EW_223","Diss; South Norfolk (East of England; England)","East of England","England",14.7995714285714,17.3482761483121,-2.54870471974069,"LESS DEPRIVED",21.6693926135672,-6.86982118499574,"LESS DEPRIVED"
"335","RC_EW_2230","Braintree; Braintree (East of England; England)","East of England","England",17.8876666666667,17.3482761483121,0.539390518354548,"MORE DEPRIVED",21.6693926135672,-3.7817259469005,"LESS DEPRIVED"
"336","RC_EW_2232","High Street; Halstead; Braintree (East of England; England)","East of England","England",17.6941428571429,17.3482761483121,0.345866708830737,"MORE DEPRIVED",21.6693926135672,-3.97524975642431,"LESS DEPRIVED"
"337","RC_EW_2237","Chelmer Village Retail Park; Chelmsford (East of England; England)","East of England","England",9.61508695652174,17.3482761483121,-7.73318919179038,"LESS DEPRIVED",21.6693926135672,-12.0543056570454,"LESS DEPRIVED"
"338","RC_EW_2239","Duke Street; Chelmsford; Chelmsford (East of England; England)","East of England","England",14.6786666666667,17.3482761483121,-2.66960948164545,"LESS DEPRIVED",21.6693926135672,-6.9907259469005,"LESS DEPRIVED"
"339","RC_EW_2240","Chelmsford; Chelmsford (East of England; England)","East of England","England",10.461,17.3482761483121,-6.88727614831212,"LESS DEPRIVED",21.6693926135672,-11.2083926135672,"LESS DEPRIVED"
"340","RC_EW_2241","Riverside Retail Park; Chelmsford (East of England; England)","East of England","England",12.2515616438356,17.3482761483121,-5.0967145044765,"LESS DEPRIVED",21.6693926135672,-9.41783096973155,"LESS DEPRIVED"
"341","RC_EW_2245","Newlands Shopping Centre; Braintree (East of England; England)","East of England","England",15.9289411764706,17.3482761483121,-1.41933497184153,"LESS DEPRIVED",21.6693926135672,-5.74045143709658,"LESS DEPRIVED"
"342","RC_EW_2246","Maldon; Maldon (East of England; England)","East of England","England",14.3241875,17.3482761483121,-3.02408864831212,"LESS DEPRIVED",21.6693926135672,-7.34520511356716,"LESS DEPRIVED"
"343","RC_EW_2247","Sudbury; Babergh (East of England; England)","East of England","England",18.5422631578947,17.3482761483121,1.19398700958262,"MORE DEPRIVED",21.6693926135672,-3.12712945567243,"LESS DEPRIVED"
"344","RC_EW_2251","Colchester; Colchester (East of England; England)","East of England","England",18.5879210526316,17.3482761483121,1.23964490431946,"MORE DEPRIVED",21.6693926135672,-3.08147156093559,"LESS DEPRIVED"
"345","RC_EW_2253","Stanway Retail Park (Fiveways Retail Park); Colchester (East of England; England)","East of England","England",17.3039855072464,17.3482761483121,-0.0442906410657429,"LESS DEPRIVED",21.6693926135672,-4.36540710632079,"LESS DEPRIVED"
"346","RC_EW_2254","Tollgate Centre; Colchester (East of England; England)","East of England","England",13.3376363636364,17.3482761483121,-4.01063978467576,"LESS DEPRIVED",21.6693926135672,-8.3317562499308,"LESS DEPRIVED"
"347","RC_EW_2255","Turner Rise Retail Park; Colchester (East of England; England)","East of England","England",14.7565,17.3482761483121,-2.59177614831212,"LESS DEPRIVED",21.6693926135672,-6.91289261356716,"LESS DEPRIVED"
"348","RC_EW_2264","High Street; Sheerness; Swale (South East; England)","South East","England",58.324,15.4774318097362,42.8465681902638,"MORE DEPRIVED",21.6693926135672,36.6546073864328,"MORE DEPRIVED"
"349","RC_EW_2265","High Street; Whitstable; Canterbury (South East; England)","South East","England",11.9485714285714,15.4774318097362,-3.52886038116473,"LESS DEPRIVED",21.6693926135672,-9.72082118499574,"LESS DEPRIVED"
"350","RC_EW_227","Beccles; East Suffolk (East of England; England)","East of England","England",19.513125,17.3482761483121,2.16484885168788,"MORE DEPRIVED",21.6693926135672,-2.15626761356717,"LESS DEPRIVED"
"351","RC_EW_2272","Westcliff-on-Sea; Southend-on-Sea (East of England; England)","East of England","England",24.2420298507463,17.3482761483121,6.89375370243415,"MORE DEPRIVED",21.6693926135672,2.57263723717911,"MORE DEPRIVED"
"352","RC_EW_2275","High Street; Southend-on-Sea; Southend-on-Sea (East of England; England)","East of England","England",34.3946666666667,17.3482761483121,17.0463905183545,"MORE DEPRIVED",21.6693926135672,12.7252740530995,"MORE DEPRIVED"
"353","RC_EW_2276","The Victoria; Southend-on-Sea (East of England; England)","East of England","England",25.8507058823529,17.3482761483121,8.50242973404082,"MORE DEPRIVED",21.6693926135672,4.18131326878578,"MORE DEPRIVED"
"354","RC_EW_2282","The Broadway; Leigh-on-Sea; Southend-on-Sea (East of England; England)","East of England","England",7.91673333333333,17.3482761483121,-9.43154281497879,"LESS DEPRIVED",21.6693926135672,-13.7526592802338,"LESS DEPRIVED"
"355","RC_EW_2289","Furtherwick Road; Canvey Island; Castle Point (East of England; England)","East of England","England",24.196,17.3482761483121,6.84772385168788,"MORE DEPRIVED",21.6693926135672,2.52660738643284,"MORE DEPRIVED"
"356","RC_EW_229","North Quay Retail Park; East Suffolk (East of England; England)","East of England","England",31.6835121951219,17.3482761483121,14.3352360468098,"MORE DEPRIVED",21.6693926135672,10.0141195815548,"MORE DEPRIVED"
"357","RC_EW_2294","Sittingbourne; Swale (South East; England)","South East","England",23.36525,15.4774318097362,7.88781819026384,"MORE DEPRIVED",21.6693926135672,1.69585738643283,"MORE DEPRIVED"
"358","RC_EW_2295","Sittingbourne Retail Park; Swale (South East; England)","South East","England",23.4218888888889,15.4774318097362,7.94445707915273,"MORE DEPRIVED",21.6693926135672,1.75249627532173,"MORE DEPRIVED"
"359","RC_EW_23","Launceston; Cornwall (South West; England)","South West","England",24.248,18.2526558975922,5.9953441024078,"MORE DEPRIVED",21.6693926135672,2.57860738643283,"MORE DEPRIVED"
"360","RC_EW_2308","Rayleigh; Rochford (East of England; England)","East of England","England",8.69295555555555,17.3482761483121,-8.65532059275657,"LESS DEPRIVED",21.6693926135672,-12.9764370580116,"LESS DEPRIVED"
"361","RC_EW_231","London Road North; Lowestoft; East Suffolk (East of England; England)","East of England","England",47.8445454545455,17.3482761483121,30.4962693062333,"MORE DEPRIVED",21.6693926135672,26.1751528409783,"MORE DEPRIVED"
"362","RC_EW_2314","South Street; Bishop's Stortford; East Hertfordshire (East of England; England)","East of England","England",7.353,17.3482761483121,-9.99527614831212,"LESS DEPRIVED",21.6693926135672,-14.3163926135672,"LESS DEPRIVED"
"363","RC_EW_2317","North Street; Bishop's Stortford; East Hertfordshire (East of England; England)","East of England","England",3.338,17.3482761483121,-14.0102761483121,"LESS DEPRIVED",21.6693926135672,-18.3313926135672,"LESS DEPRIVED"
"364","RC_EW_2328","Letchworth; North Hertfordshire (East of England; England)","East of England","England",14.29425,17.3482761483121,-3.05402614831212,"LESS DEPRIVED",21.6693926135672,-7.37514261356717,"LESS DEPRIVED"
"365","RC_EW_2329","High Street; Old Town; Stevenage (East of England; England)","East of England","England",21.353,17.3482761483121,4.00472385168788,"MORE DEPRIVED",21.6693926135672,-0.316392613567164,"LESS DEPRIVED"
"366","RC_EW_2330","Stevenage; Stevenage (East of England; England)","East of England","England",19.0711296296296,17.3482761483121,1.72285348131751,"MORE DEPRIVED",21.6693926135672,-2.59826298393753,"LESS DEPRIVED"
"367","RC_EW_2332","Stevenage Leisure Park; Stevenage (East of England; England)","East of England","England",19.0711296296296,17.3482761483121,1.72285348131751,"MORE DEPRIVED",21.6693926135672,-2.59826298393753,"LESS DEPRIVED"
"368","RC_EW_2335","Hoddesdon; Broxbourne (East of England; England)","East of England","England",14.1048723404255,17.3482761483121,-3.24340380788659,"LESS DEPRIVED",21.6693926135672,-7.56452027314163,"LESS DEPRIVED"
"369","RC_EW_2337","High Street; Ware; East Hertfordshire (East of England; England)","East of England","England",7.94263636363636,17.3482761483121,-9.40563978467576,"LESS DEPRIVED",21.6693926135672,-13.7267562499308,"LESS DEPRIVED"
"370","RC_EW_2338","Hertford; East Hertfordshire (East of England; England)","East of England","England",9.135,17.3482761483121,-8.21327614831212,"LESS DEPRIVED",21.6693926135672,-12.5343926135672,"LESS DEPRIVED"
"371","RC_EW_2341","Saffron Walden; Uttlesford (East of England; England)","East of England","England",7.4665,17.3482761483121,-9.88177614831212,"LESS DEPRIVED",21.6693926135672,-14.2028926135672,"LESS DEPRIVED"
"372","RC_EW_2342","High Street; Royston; North Hertfordshire (East of England; England)","East of England","England",3.307,17.3482761483121,-14.0412761483121,"LESS DEPRIVED",21.6693926135672,-18.3623926135672,"LESS DEPRIVED"
"373","RC_EW_2347","Corbets Tey Road; Upminster; Havering (London; England)","London","England",7.62758823529412,21.4984244053775,-13.8708361700833,"LESS DEPRIVED",21.6693926135672,-14.041804378273,"LESS DEPRIVED"
"374","RC_EW_2355","High Street; Hornchurch; Havering (London; England)","London","England",10.5016315789474,21.4984244053775,-10.9967928264301,"LESS DEPRIVED",21.6693926135672,-11.1677610346198,"LESS DEPRIVED"
"375","RC_EW_236","Hall Road Retail Park; Norwich (East of England; England)","East of England","England",20.5040869565217,17.3482761483121,3.15581080820962,"MORE DEPRIVED",21.6693926135672,-1.16530565704543,"LESS DEPRIVED"
"376","RC_EW_2361","Elm Park; Havering (London; England)","London","England",13.751,21.4984244053775,-7.74742440537746,"LESS DEPRIVED",21.6693926135672,-7.91839261356717,"LESS DEPRIVED"
"377","RC_EW_2368","Romford; London (London; England)","London","England",20.6730872093023,21.4984244053775,-0.825337196075129,"LESS DEPRIVED",21.6693926135672,-0.996305404264838,"LESS DEPRIVED"
"378","RC_EW_2372","Brentwood; Brentwood (East of England; England)","East of England","England",9.84380769230769,17.3482761483121,-7.50446845600443,"LESS DEPRIVED",21.6693926135672,-11.8255849212595,"LESS DEPRIVED"
"379","RC_EW_2372","Brentwood; Brentwood (East of England; England)","London","England",19.8562,21.4984244053775,-1.64222440537746,"LESS DEPRIVED",21.6693926135672,-1.81319261356717,"LESS DEPRIVED"
"380","RC_EW_2380","Orsett Road; Grays; Thurrock (East of England; England)","East of England","England",17.6966666666667,17.3482761483121,0.348390518354545,"MORE DEPRIVED",21.6693926135672,-3.9727259469005,"LESS DEPRIVED"
"381","RC_EW_2382","Lakeside Shopping Centre; Thurrock (East of England; England)","East of England","England",22.6427567567568,17.3482761483121,5.29448060844464,"MORE DEPRIVED",21.6693926135672,0.973364143189592,"MORE DEPRIVED"
"382","RC_EW_2382","Lakeside Shopping Centre; Thurrock (East of England; England)","London","England",17.9968322580645,21.4984244053775,-3.50159214731294,"LESS DEPRIVED",21.6693926135672,-3.67256035550265,"LESS DEPRIVED"
"383","RC_EW_2382","Lakeside Shopping Centre; Thurrock (East of England; England)","South East","England",19.4999,15.4774318097362,4.02246819026384,"MORE DEPRIVED",21.6693926135672,-2.16949261356717,"LESS DEPRIVED"
"384","RC_EW_2387","Gravesend; Gravesham (South East; England)","South East","England",25.1468461538462,15.4774318097362,9.66941434411,"MORE DEPRIVED",21.6693926135672,3.47745354027899,"MORE DEPRIVED"
"385","RC_EW_239","Fakenham; North Norfolk (East of England; England)","East of England","England",20.32,17.3482761483121,2.97172385168788,"MORE DEPRIVED",21.6693926135672,-1.34939261356717,"LESS DEPRIVED"
"386","RC_EW_2397","George Lane; South Woodford; Redbridge (London; England)","London","England",11.0840714285714,21.4984244053775,-10.414352976806,"LESS DEPRIVED",21.6693926135672,-10.5853211849957,"LESS DEPRIVED"
"387","RC_EW_24","Fore Street; Looe; Cornwall (South West; England)","South West","England",19.154,18.2526558975922,0.901344102407801,"MORE DEPRIVED",21.6693926135672,-2.51539261356717,"LESS DEPRIVED"
"388","RC_EW_2400","Cranbrook Road; Gants Hill; Redbridge (London; England)","London","England",14.1742258064516,21.4984244053775,-7.32419859892584,"LESS DEPRIVED",21.6693926135672,-7.49516680711555,"LESS DEPRIVED"
"389","RC_EW_2404","Wood Street; Upper Walthamstow; Waltham Forest (London; England)","London","England",27.8101428571429,21.4984244053775,6.3117184517654,"MORE DEPRIVED",21.6693926135672,6.14075024357569,"MORE DEPRIVED"
"390","RC_EW_2406","Walthamstow; Waltham Forest (London; England)","London","England",27.3202537313433,21.4984244053775,5.82182932596583,"MORE DEPRIVED",21.6693926135672,5.65086111777612,"MORE DEPRIVED"
"391","RC_EW_2408","High Road Leytonstone; Leytonstone; Waltham Forest (London; England)","London","England",27.6558,21.4984244053775,6.15737559462255,"MORE DEPRIVED",21.6693926135672,5.98640738643284,"MORE DEPRIVED"
"392","RC_EW_2409","High Street Wanstead; Wanstead; Redbridge (London; England)","London","England",10.4622307692308,21.4984244053775,-11.0361936361467,"LESS DEPRIVED",21.6693926135672,-11.2071618443364,"LESS DEPRIVED"
"393","RC_EW_241","Westgate; Hunstanton; King's Lynn and West Norfolk (East of England; England)","East of England","England",29.5676666666667,17.3482761483121,12.2193905183545,"MORE DEPRIVED",21.6693926135672,7.8982740530995,"MORE DEPRIVED"
"394","RC_EW_2417","High Street Barkingside; Fullwell Cross; Redbridge (London; England)","London","England",15.3295357142857,21.4984244053775,-6.16888869109174,"LESS DEPRIVED",21.6693926135672,-6.33985689928145,"LESS DEPRIVED"
"395","RC_EW_2419","Winchester Road; Highams Park; Waltham Forest (London; England)","London","England",18.264875,21.4984244053775,-3.23354940537746,"LESS DEPRIVED",21.6693926135672,-3.40451761356717,"LESS DEPRIVED"
"396","RC_EW_2422","High Street North; Wallend; Newham (London; England)","London","England",27.7627619047619,21.4984244053775,6.26433749938445,"MORE DEPRIVED",21.6693926135672,6.09336929119474,"MORE DEPRIVED"
"397","RC_EW_2423","Barking; Barking and Dagenham (London; England)","London","England",27.9627076923077,21.4984244053775,6.46428328693024,"MORE DEPRIVED",21.6693926135672,6.29331507874053,"MORE DEPRIVED"
"398","RC_EW_2424","Gallions Reach Shopping Park; Newham (London; England)","London","England",32.73216,21.4984244053775,11.2337355946225,"MORE DEPRIVED",21.6693926135672,11.0627673864328,"MORE DEPRIVED"
"399","RC_EW_2425","Gateway Retail Park; Newham (London; England)","London","England",30.6379659090909,21.4984244053775,9.13954150371345,"MORE DEPRIVED",21.6693926135672,8.96857329552374,"MORE DEPRIVED"
"400","RC_EW_2426","Upton; Newham (London; England)","London","England",29.0842909090909,21.4984244053775,7.58586650371345,"MORE DEPRIVED",21.6693926135672,7.41489829552375,"MORE DEPRIVED"
"401","RC_EW_2434","Upton Lane; Forest Gate; Newham (London; England)","London","England",29.0370769230769,21.4984244053775,7.53865251769947,"MORE DEPRIVED",21.6693926135672,7.36768430950976,"MORE DEPRIVED"
"402","RC_EW_2435","Beckton Retail Park; Newham (London; England)","London","England",31.4070315789474,21.4984244053775,9.90860717356991,"MORE DEPRIVED",21.6693926135672,9.7376389653802,"MORE DEPRIVED"
"403","RC_EW_2437","Ilford; London (London; England)","East of England","England",22.43975,17.3482761483121,5.09147385168788,"MORE DEPRIVED",21.6693926135672,0.770357386432835,"MORE DEPRIVED"
"404","RC_EW_2437","Ilford; London (London; England)","London","England",24.612738028169,21.4984244053775,3.11431362279156,"MORE DEPRIVED",21.6693926135672,2.94334541460185,"MORE DEPRIVED"
"405","RC_EW_2439","Romford Road; Manor Park; Newham (London; England)","London","England",28.72655,21.4984244053775,7.22812559462254,"MORE DEPRIVED",21.6693926135672,7.05715738643283,"MORE DEPRIVED"
"406","RC_EW_2442","The Exchange Mall; Redbridge (London; England)","London","England",23.4271862348178,21.4984244053775,1.92876182944036,"MORE DEPRIVED",21.6693926135672,1.75779362125065,"MORE DEPRIVED"
"407","RC_EW_2445","The Exchange Mall; Redbridge (London; England) - 1","London","England",22.5916428571429,21.4984244053775,1.0932184517654,"MORE DEPRIVED",21.6693926135672,0.922250243575693,"MORE DEPRIVED"
"408","RC_EW_2451","Fore Street; Upper Edmonton; Enfield (London; England)","London","England",40.5878571428571,21.4984244053775,19.0894327374797,"MORE DEPRIVED",21.6693926135672,18.91846452929,"MORE DEPRIVED"
"409","RC_EW_246","Forest Retail Park; Breckland (East of England; England)","East of England","England",22.7860666666667,17.3482761483121,5.43779051835455,"MORE DEPRIVED",21.6693926135672,1.1166740530995,"MORE DEPRIVED"
"410","RC_EW_2464","Tottenham Hale Retail Park; Haringey (London; England)","London","England",32.8974569536424,21.4984244053775,11.3990325482649,"MORE DEPRIVED",21.6693926135672,11.2280643400752,"MORE DEPRIVED"
"411","RC_EW_2465","High Road; Tottenham; Haringey (London; England)","London","England",38.3957666666667,21.4984244053775,16.8973422612892,"MORE DEPRIVED",21.6693926135672,16.7263740530995,"MORE DEPRIVED"
"412","RC_EW_2467","West Green Road; Tottenham; Haringey (London; England)","London","England",34.8468,21.4984244053775,13.3483755946225,"MORE DEPRIVED",21.6693926135672,13.1774073864328,"MORE DEPRIVED"
"413","RC_EW_2471","Stamford Hill; South Tottenham; Hackney (London; England)","London","England",31.5987407407407,21.4984244053775,10.1003163353633,"MORE DEPRIVED",21.6693926135672,9.92934812717358,"MORE DEPRIVED"
"414","RC_EW_2472","Cork Tree Retail Park; Waltham Forest (London; England)","London","England",33.8118625,21.4984244053775,12.3134380946225,"MORE DEPRIVED",21.6693926135672,12.1424698864328,"MORE DEPRIVED"
"415","RC_EW_2474","Edmonton; Enfield (London; England)","London","England",36.5059655172414,21.4984244053775,15.0075411118639,"MORE DEPRIVED",21.6693926135672,14.8365729036742,"MORE DEPRIVED"
"416","RC_EW_2478","Old Church Road; Highams Park; Waltham Forest (London; England)","London","England",23.3154736842105,21.4984244053775,1.81704927883307,"MORE DEPRIVED",21.6693926135672,1.64608107064336,"MORE DEPRIVED"
"417","RC_EW_248","Thetford; Breckland (East of England; England)","East of England","England",19.1836,17.3482761483121,1.83532385168788,"MORE DEPRIVED",21.6693926135672,-2.48579261356717,"LESS DEPRIVED"
"418","RC_EW_2481","Westfield Stratford City; Newham (London; England)","London","England",30.3852661498708,21.4984244053775,8.88684174449335,"MORE DEPRIVED",21.6693926135672,8.71587353630364,"MORE DEPRIVED"
"419","RC_EW_2483","Leyton Mills Retail Park; Waltham Forest (London; England)","London","England",29.7095714285714,21.4984244053775,8.21114702319397,"MORE DEPRIVED",21.6693926135672,8.04017881500426,"MORE DEPRIVED"
"420","RC_EW_2484","High Road Leyton; Temple Mills; Waltham Forest (London; England)","London","England",24.1882352941176,21.4984244053775,2.68981088874019,"MORE DEPRIVED",21.6693926135672,2.51884268055048,"MORE DEPRIVED"
"421","RC_EW_2486","The Stratford Centre; Stratford; Newham (London; England)","London","England",27.1875714285714,21.4984244053775,5.68914702319397,"MORE DEPRIVED",21.6693926135672,5.51817881500426,"MORE DEPRIVED"
"422","RC_EW_2489","Burberry Factory Outlet London; Hackney (London; England)","London","England",29.9567109375,21.4984244053775,8.45828653212254,"MORE DEPRIVED",21.6693926135672,8.28731832393283,"MORE DEPRIVED"
"423","RC_EW_2490","Lower Clapton Road; Lower Clapton; Hackney (London; England)","London","England",31.9666666666667,21.4984244053775,10.4682422612892,"MORE DEPRIVED",21.6693926135672,10.2972740530995,"MORE DEPRIVED"
"424","RC_EW_2498","Roman Road; Bow; Tower Hamlets (London; England)","London","England",28.7126666666667,21.4984244053775,7.21424226128921,"MORE DEPRIVED",21.6693926135672,7.0432740530995,"MORE DEPRIVED"
"425","RC_EW_2502","Hoe Street; Leyton; Waltham Forest (London; England)","London","England",26.1363,21.4984244053775,4.63787559462254,"MORE DEPRIVED",21.6693926135672,4.46690738643283,"MORE DEPRIVED"
"426","RC_EW_2504","Lea Bridge Road; Leyton; Waltham Forest (London; England)","London","England",30.1591176470588,21.4984244053775,8.66069324168137,"MORE DEPRIVED",21.6693926135672,8.48972503349166,"MORE DEPRIVED"
"427","RC_EW_2508","High Road Leytonstone; Stratford New Town; Newham (London; England)","London","England",27.4672222222222,21.4984244053775,5.96879781684477,"MORE DEPRIVED",21.6693926135672,5.79782960865506,"MORE DEPRIVED"
"428","RC_EW_251","Dereham; Breckland (East of England; England)","East of England","England",18.9813846153846,17.3482761483121,1.6331084670725,"MORE DEPRIVED",21.6693926135672,-2.68800799818255,"LESS DEPRIVED"
"429","RC_EW_2520","Loughton; Epping Forest (East of England; England)","East of England","England",13.1097,17.3482761483121,-4.23857614831212,"LESS DEPRIVED",21.6693926135672,-8.55969261356717,"LESS DEPRIVED"
"430","RC_EW_2520","Loughton; Epping Forest (East of England; England)","London","England",11.4846,21.4984244053775,-10.0138244053775,"LESS DEPRIVED",21.6693926135672,-10.1847926135672,"LESS DEPRIVED"
"431","RC_EW_2523","High Road; Chadwell Heath; Barking and Dagenham (London; England)","London","England",21.7022,21.4984244053775,0.203775594622542,"MORE DEPRIVED",21.6693926135672,0.0328073864328324,"MORE DEPRIVED"
"432","RC_EW_2524","Goodmayes Road; Goodmayes; Redbridge (London; England)","London","England",18.7981666666667,21.4984244053775,-2.70025773871079,"LESS DEPRIVED",21.6693926135672,-2.8712259469005,"LESS DEPRIVED"
"433","RC_EW_2526","Green Lane; Goodmayes; Redbridge (London; England)","London","England",30.22835,21.4984244053775,8.72992559462254,"MORE DEPRIVED",21.6693926135672,8.55895738643283,"MORE DEPRIVED"
"434","RC_EW_253","Market Street; Wymondham; South Norfolk (East of England; England)","East of England","England",11.7258,17.3482761483121,-5.62247614831212,"LESS DEPRIVED",21.6693926135672,-9.94359261356717,"LESS DEPRIVED"
"435","RC_EW_2544","Hainault Underground Shopping Area; Redbridge (London; England)","East of England","England",11.862,17.3482761483121,-5.48627614831212,"LESS DEPRIVED",21.6693926135672,-9.80739261356717,"LESS DEPRIVED"
"436","RC_EW_2544","Hainault Underground Shopping Area; Redbridge (London; England)","London","England",18.7534444444444,21.4984244053775,-2.74497996093301,"LESS DEPRIVED",21.6693926135672,-2.91594816912272,"LESS DEPRIVED"
"437","RC_EW_2545","Station Road; Chingford; Waltham Forest (London; England)","London","England",21.1228181818182,21.4984244053775,-0.375606223559274,"LESS DEPRIVED",21.6693926135672,-0.546574431748983,"LESS DEPRIVED"
"438","RC_EW_2549","Crayford High Street; Crayford; Bexley (London; England)","London","England",20.5105555555556,21.4984244053775,-0.987868849821901,"LESS DEPRIVED",21.6693926135672,-1.15883705801161,"LESS DEPRIVED"
"439","RC_EW_2549","Crayford High Street; Crayford; Bexley (London; England)","South East","England",7.509,15.4774318097362,-7.96843180973616,"LESS DEPRIVED",21.6693926135672,-14.1603926135672,"LESS DEPRIVED"
"440","RC_EW_255","Market Place; Swaffham; Breckland (East of England; England)","East of England","England",27.88075,17.3482761483121,10.5324738516879,"MORE DEPRIVED",21.6693926135672,6.21135738643283,"MORE DEPRIVED"
"441","RC_EW_2550","Temple Hill; Dartford (South East; England)","London","England",24.2060625,21.4984244053775,2.70763809462255,"MORE DEPRIVED",21.6693926135672,2.53666988643284,"MORE DEPRIVED"
"442","RC_EW_2550","Temple Hill; Dartford (South East; England)","South East","England",20.8727777777778,15.4774318097362,5.39534596804162,"MORE DEPRIVED",21.6693926135672,-0.796614835789388,"LESS DEPRIVED"
"443","RC_EW_2552","Bexleyheath; Bexley (London; England)","London","England",13.2169558823529,21.4984244053775,-8.28146852302451,"LESS DEPRIVED",21.6693926135672,-8.45243673121422,"LESS DEPRIVED"
"444","RC_EW_2552","Bexleyheath; Bexley (London; England)","South East","England",11.1926666666667,15.4774318097362,-4.28476514306949,"LESS DEPRIVED",21.6693926135672,-10.4767259469005,"LESS DEPRIVED"
